temperature,humidity,tvoc,ecodua,rawhdua,rawethanol,pressure,nckosonglima,ncsatu,firealarm
24.925,55.32,13,400,12735,19756,939.836,0.66,0.133,0
24.932,55.48,23,400,12736,19754,939.842,0.68,0.137,0
24.94,55.67,11,400,12734,19755,939.85,0.68,0.137,0
24.948,55.85,11,400,12738,19757,939.832,0.66,0.132,0
24.956,56,11,400,12741,19757,939.83,0.64,0.129,0
24.963,56.15,8,400,12740,19749,939.835,1.23,0.241,0
24.971,56.29,12,400,12737,19750,939.842,1.65,0.323,0
24.979,56.38,18,400,12738,19755,939.839,1.8,0.349,0
24.986,56.46,13,400,12747,19764,939.824,1.9,0.369,0
24.994,56.61,16,400,12745,19760,939.83,1.95,0.377,0
25.001,56.66,14,400,12743,19754,939.834,1.97,0.381,0
25.009,56.76,6,400,12741,19756,939.815,1.95,0.377,0
25.016,56.85,8,400,12745,19758,939.818,1.87,0.361,0
25.024,56.91,4,400,12744,19766,939.824,1.86,0.356,0
25.032,57,7,400,12743,19752,939.841,1.8,0.343,0
25.039,57.22,0,400,12759,19771,939.833,1.8,0.342,0
25.047,56.93,0,400,12777,19795,939.818,1.8,0.339,0
25.054,55.72,0,400,12771,19795,939.821,1.77,0.334,0
25.062,55.07,0,400,12766,19779,939.817,1.78,0.334,0
25.069,54.47,0,400,12770,19790,939.818,1.75,0.33,0
25.077,53.91,9,400,12768,19784,939.841,1.67,0.314,0
25.084,53.42,5,400,12773,19784,939.839,1.62,0.304,0
25.091,52.94,0,400,12774,19797,939.843,1.49,0.28,0
25.099,52.56,7,400,12770,19784,939.835,1.42,0.268,0
25.106,52.26,6,400,12764,19784,939.829,1.29,0.242,0
25.114,51.95,9,400,12768,19786,939.829,1.22,0.229,0
25.121,51.68,13,400,12761,19780,939.82,1.08,0.204,0
25.128,51.44,10,400,12766,19776,939.817,1.02,0.191,0
25.136,51.23,13,400,12766,19781,939.818,0.98,0.184,0
25.143,51.03,4,400,12772,19778,939.835,0.96,0.179,0
25.15,50.85,11,400,12766,19774,939.838,0.89,0.167,0
25.158,50.57,16,400,12764,19777,939.824,0.82,0.153,0
25.165,50.45,12,400,12769,19779,939.827,0.74,0.138,0
25.172,50.31,5,400,12769,19775,939.831,0.7,0.131,0
25.179,50.19,9,400,12772,19786,939.834,0.71,0.132,0
25.187,50.11,4,400,12769,19782,939.834,0.7,0.131,0
25.194,50.02,8,400,12777,19790,939.828,0.67,0.126,0
25.201,49.93,11,400,12773,19779,939.828,0.65,0.122,0
25.208,49.84,0,400,12771,19783,939.83,0.86,0.159,0
25.215,49.77,11,400,12772,19778,939.825,0.97,0.179,0
25.223,49.64,9,400,12779,19792,939.812,1.1,0.204,0
25.23,49.62,3,400,12780,19794,939.827,1.21,0.188,0
25.237,49.44,27,400,12759,19763,939.826,1.26,0.197,0
25.244,49.74,38,400,12754,19752,939.843,1.36,0.213,0
25.251,50.26,37,400,12757,19752,939.841,1.72,0.268,0
25.258,50.89,32,400,12753,19755,939.83,1.81,0.282,0
25.265,51.46,37,400,12757,19759,939.835,1.89,0.294,0
25.272,51.99,37,400,12754,19756,939.828,1.89,0.294,0
25.279,52.52,32,400,12760,19763,939.834,1.93,0.3,0
25.286,52.98,29,400,12764,19758,939.83,1.91,0.298,0
25.293,53.44,27,400,12766,19762,939.814,1.84,0.287,0
25.3,53.81,18,400,12766,19769,939.821,1.79,0.279,0
25.307,54.17,17,400,12774,19773,939.817,1.75,0.273,0
25.314,54.46,22,400,12772,19760,939.817,1.71,0.267,0
25.321,54.76,19,400,12779,19779,939.815,1.7,0.265,0
25.328,55.01,11,400,12776,19772,939.815,1.67,0.261,0
25.335,55.23,21,400,12779,19773,939.835,1.67,0.261,0
25.342,55.45,13,400,12781,19780,939.831,1.7,0.265,0
25.349,55.66,19,400,12777,19774,939.829,1.79,0.279,0
25.356,55.86,11,400,12776,19774,939.826,1.84,0.287,0
25.363,56.01,8,400,12776,19779,939.835,1.88,0.326,0
25.37,56.16,12,400,12780,19771,939.844,1.93,0.336,0
25.376,56.28,8,400,12783,19782,939.837,1.93,0.335,0
25.383,56.42,12,400,12781,19777,939.842,1.86,0.324,0
25.39,56.56,18,400,12782,19771,939.845,1.81,0.315,0
25.397,56.64,8,400,12789,19783,939.838,1.92,0.332,0
25.404,56.76,0,400,12786,19790,939.827,1.95,0.338,0
25.41,56.86,14,400,12781,19777,939.816,1.95,0.337,0
25.417,56.96,17,400,12782,19776,939.823,1.97,0.34,0
25.424,57.01,10,400,12788,19790,939.824,1.99,0.344,0
25.431,57.09,15,400,12788,19782,939.823,2.09,0.36,0
25.437,57.14,7,400,12791,19786,939.827,2.32,0.399,0
25.444,57.39,0,400,12810,19806,939.829,2.4,0.412,0
25.451,57.16,0,400,12809,19809,939.828,2.53,0.433,0
25.457,56.51,0,400,12813,19817,939.827,2.54,0.435,0
25.464,55.84,0,400,12813,19807,939.831,2.48,0.426,0
25.471,55.2,0,400,12809,19808,939.825,2.42,0.416,0
25.477,54.57,3,400,12808,19804,939.83,2.27,0.39,0
25.484,54,2,400,12812,19807,939.825,2.19,0.375,0
25.491,53.51,5,400,12816,19809,939.816,2,0.343,0
25.497,53.1,8,400,12805,19804,939.817,1.9,0.326,0
25.504,52.7,12,400,12808,19801,939.82,1.8,0.309,0
25.51,52.38,7,400,12807,19798,939.829,1.61,0.276,0
25.517,52.07,11,400,12809,19805,939.85,1.51,0.26,0
25.523,51.83,15,400,12807,19798,939.852,1.46,0.228,0
25.53,51.57,18,400,12807,19804,939.847,1.46,0.228,0
25.536,51.35,1,400,12809,19807,939.842,1.41,0.22,0
25.543,51.18,6,400,12812,19798,939.832,1.37,0.214,0
25.549,51.01,0,400,12809,19813,939.838,1.28,0.2,0
25.556,50.86,0,400,12814,19818,939.832,1.23,0.191,0
25.562,50.68,5,400,12810,19809,939.829,1.12,0.174,0
25.569,50.59,15,400,12805,19800,939.833,1.06,0.165,0
25.575,50.49,3,400,12813,19809,939.825,0.98,0.168,0
25.582,50.39,12,400,12812,19803,939.818,0.96,0.166,0
25.588,50.23,14,400,12814,19808,939.821,0.92,0.158,0
25.594,50.15,11,400,12812,19809,939.821,1.01,0.157,0
25.601,50.12,13,400,12816,19803,939.812,1.23,0.192,0
25.607,50,12,400,12814,19802,939.817,1.36,0.213,0
25.613,49.98,10,400,12817,19799,939.809,1.62,0.252,0
25.62,49.89,11,400,12813,19802,939.804,1.69,0.263,0
25.626,49.81,9,400,12810,19796,939.808,1.72,0.269,0
25.632,49.74,12,400,12812,19802,939.816,1.78,0.278,0
25.639,49.6,31,400,12801,19782,939.819,1.8,0.281,0
25.645,49.86,30,400,12796,19786,939.824,1.78,0.277,0
25.651,50.41,39,400,12795,19778,939.823,1.74,0.272,0
25.657,51.04,34,400,12799,19786,939.82,1.65,0.257,0
25.664,51.64,24,400,12801,19784,939.824,1.59,0.247,0
25.67,52.17,26,400,12797,19779,939.823,1.45,0.227,0
25.676,52.71,29,400,12802,19779,939.816,1.38,0.216,0
25.682,53.2,34,400,12805,19794,939.824,1.25,0.194,0
25.688,53.6,25,400,12805,19791,939.836,1.18,0.183,0
25.694,53.98,17,400,12806,19797,939.83,1.04,0.163,0
25.701,54.32,28,400,12807,19786,939.833,0.98,0.153,0
25.707,54.64,18,400,12814,19797,939.827,0.86,0.134,0
25.713,54.91,22,400,12814,19799,939.829,0.85,0.133,0
25.719,55.54,16,400,12814,19797,939.828,0.82,0.128,0
25.725,55.77,9,400,12819,19801,939.832,0.83,0.13,0
25.731,55.97,18,400,12818,19799,939.838,0.83,0.129,0
25.737,56.11,6,400,12823,19806,939.835,0.79,0.124,0
25.743,56.24,1,400,12818,19807,939.835,0.77,0.12,0
25.749,56.39,16,400,12815,19798,939.835,0.79,0.133,0
25.755,56.55,16,400,12825,19807,939.835,0.79,0.134,0
25.761,56.65,10,400,12823,19800,939.835,0.77,0.13,0
25.767,56.75,1,400,12825,19811,939.835,0.75,0.127,0
25.773,56.93,8,400,12820,19810,939.825,1.71,0.285,0
25.779,57.02,0,400,12822,19807,939.832,2.22,0.37,0
25.785,57.24,6,400,12825,19805,939.828,2.8,0.467,0
25.791,57.44,0,400,12841,19838,939.83,2.89,0.482,0
25.797,57.21,0,400,12853,19832,939.839,2.89,0.481,0
25.803,56.63,0,400,12843,19826,939.839,2.79,0.465,0
25.809,55.88,0,400,12849,19836,939.83,2.72,0.453,0
25.815,55.23,2,400,12844,19827,939.83,2.53,0.422,0
25.82,54.63,2,400,12844,19826,939.838,2.43,0.405,0
25.826,54.06,0,400,12847,19835,939.844,2.21,0.368,0
25.832,53.56,4,400,12853,19840,939.843,2.1,0.349,0
25.838,53.13,9,400,12839,19824,939.832,1.98,0.329,0
25.844,52.74,14,400,12840,19822,939.839,2.03,0.316,0
25.85,52.4,16,400,12837,19814,939.832,2,0.312,0
25.855,52.13,3,400,12849,19830,939.831,1.97,0.307,0
25.861,51.84,0,400,12849,19830,939.827,1.92,0.321,0
25.867,51.64,2,400,12841,19819,939.827,1.88,0.315,0
25.873,51.42,11,400,12843,19813,939.843,1.84,0.308,0
25.878,51.06,13,400,12842,19818,939.837,1.65,0.276,0
25.884,50.93,8,400,12845,19824,939.833,1.5,0.252,0
25.89,50.78,14,400,12841,19814,939.823,1.43,0.239,0
25.895,50.63,9,400,12841,19821,939.825,1.39,0.217,0
25.901,50.5,4,400,12848,19830,939.824,1.35,0.21,0
25.907,50.43,13,400,12850,19818,939.825,1.25,0.195,0
25.912,50.36,9,400,12843,19820,939.838,1.2,0.186,0
25.918,50.25,1,400,12853,19826,939.834,1.13,0.177,0
25.923,50.14,2,400,12850,19823,939.831,1.12,0.174,0
25.929,50.07,4,400,12849,19824,939.839,1.15,0.179,0
25.935,50,13,400,12854,19833,939.833,1.15,0.18,0
25.94,49.94,3,400,12848,19822,939.835,1.17,0.195,0
25.946,49.85,0,400,12852,19824,939.834,1.24,0.207,0
25.951,49.83,11,400,12851,19829,939.824,1.27,0.212,0
25.957,50.37,37,400,12829,19792,939.818,1.38,0.216,0
25.962,50.95,32,400,12834,19812,939.828,1.35,0.211,0
25.968,51.57,24,400,12832,19803,939.836,1.32,0.206,0
25.973,52.62,39,400,12834,19797,939.856,1.3,0.217,0
25.979,53.08,26,400,12841,19808,939.85,1.24,0.208,0
25.984,53.51,25,400,12839,19808,939.845,1.2,0.201,0
25.99,53.94,28,400,12842,19814,939.842,1.11,0.186,0
25.995,54.57,16,400,12852,19820,939.842,1.01,0.169,0
26.001,54.85,11,400,12847,19818,939.843,0.91,0.152,0
26.006,55.12,17,400,12847,19813,939.828,0.86,0.144,0
26.011,55.39,15,400,12851,19829,939.832,0.76,0.127,0
26.017,55.63,18,400,12847,19819,939.836,0.71,0.12,0
26.022,55.81,17,400,12846,19811,939.837,0.69,0.107,0
26.027,56.03,22,400,12847,19819,939.838,0.69,0.107,0
26.033,56.16,3,400,12855,19824,939.836,0.8,0.133,0
26.038,56.36,0,400,12854,19822,939.844,0.92,0.143,0
26.043,56.49,6,400,12853,19825,939.845,1.05,0.163,0
26.049,56.61,8,400,12855,19824,939.841,1.08,0.168,0
26.054,56.7,11,400,12858,19827,939.84,1.13,0.189,0
26.059,56.83,10,400,12854,19827,939.839,1.16,0.194,0
26.064,56.95,0,400,12852,19816,939.839,1.28,0.2,0
26.07,57.04,11,400,12857,19826,939.847,1.3,0.203,0
26.075,57.15,10,400,12855,19817,939.838,1.3,0.203,0
26.08,57.23,10,400,12859,19826,939.845,1.45,0.227,0
26.085,57.28,3,400,12864,19829,939.838,1.49,0.232,0
26.09,57.35,7,400,12864,19833,939.841,1.5,0.233,0
26.096,57.59,0,400,12879,19842,939.851,1.48,0.23,0
26.101,57.34,0,400,12888,19849,939.856,1.41,0.22,0
26.106,56.7,0,400,12881,19856,939.861,1.36,0.213,0
26.111,56.01,0,400,12883,19847,939.856,1.31,0.204,0
26.116,55.31,0,400,12886,19862,939.852,1.35,0.21,0
26.121,54.71,3,400,12877,19853,939.848,1.45,0.226,0
26.126,54.18,1,400,12883,19853,939.836,1.52,0.237,0
26.131,53.71,10,400,12882,19845,939.833,1.58,0.246,0
26.137,53.23,1,400,12887,19855,939.844,1.58,0.246,0
26.142,52.85,6,400,12881,19850,939.839,1.67,0.261,0
26.147,52.5,7,400,12882,19848,939.834,1.71,0.266,0
26.152,52.18,0,400,12885,19856,939.831,1.71,0.266,0
26.157,51.97,11,400,12876,19842,939.841,1.73,0.27,0
26.162,51.72,9,400,12881,19846,939.838,1.72,0.269,0
26.167,51.48,10,400,12876,19843,939.844,1.7,0.264,0
26.172,51.33,6,400,12871,19844,939.835,1.61,0.251,0
26.176,51.17,8,400,12878,19842,939.835,1.55,0.242,0
26.181,51.04,3,400,12883,19848,939.821,1.54,0.24,0
26.186,50.86,11,400,12880,19842,939.805,1.63,0.254,0
26.191,50.71,10,400,12879,19845,939.809,1.71,0.266,0
26.196,50.59,0,400,12885,19859,939.81,1.78,0.278,0
26.201,50.52,8,400,12883,19840,939.813,1.88,0.293,0
26.206,50.41,3,400,12889,19852,939.819,1.98,0.308,0
26.211,50.32,10,400,12879,19843,939.813,1.98,0.309,0
26.216,50.28,11,400,12880,19850,939.817,2.12,0.331,0
26.22,50.17,10,400,12884,19843,939.818,2.14,0.334,0
26.225,50.12,4,400,12881,19851,939.812,2.11,0.329,0
26.23,50.04,7,400,12886,19845,939.814,2.12,0.33,0
26.235,49.99,1,400,12886,19845,939.805,2.07,0.323,0
26.24,49.93,0,400,12889,19856,939.802,2.08,0.324,0
26.244,49.78,29,400,12868,19824,939.795,2.08,0.324,0
26.249,50.02,34,400,12865,19817,939.798,2.12,0.33,0
26.254,50.6,32,400,12868,19820,939.81,2.12,0.331,0
26.259,51.19,24,400,12872,19825,939.81,2.09,0.326,0
26.263,51.8,33,400,12868,19818,939.812,1.99,0.311,0
26.268,52.39,29,400,12870,19825,939.81,1.93,0.3,0
26.273,52.9,29,400,12871,19819,939.806,1.78,0.277,0
26.277,53.36,19,400,12877,19835,939.803,1.7,0.264,0
26.282,53.76,20,400,12878,19836,939.792,1.66,0.26,0
26.287,54.15,22,400,12880,19840,939.795,1.57,0.245,0
26.291,54.51,18,400,12882,19848,939.795,1.52,0.237,0
26.296,54.79,20,400,12880,19833,939.794,1.44,0.225,0
26.3,55.1,7,400,12890,19841,939.804,1.42,0.221,0
26.305,55.35,26,400,12882,19831,939.797,1.43,0.224,0
26.31,55.59,14,400,12887,19841,939.801,1.47,0.229,0
26.314,55.77,11,400,12888,19851,939.798,1.48,0.231,0
26.319,56,2,400,12885,19844,939.788,1.46,0.228,0
26.323,56.17,15,400,12881,19829,939.792,1.49,0.232,0
26.328,56.33,6,400,12892,19848,939.793,1.48,0.23,0
26.332,56.43,15,400,12882,19837,939.793,1.47,0.229,0
26.337,56.57,19,400,12884,19832,939.79,1.52,0.237,0
26.341,56.73,13,400,12885,19840,939.788,1.55,0.242,0
26.346,56.81,15,400,12886,19839,939.79,1.54,0.24,0
26.35,56.95,13,400,12891,19843,939.784,1.48,0.23,0
26.355,57,6,400,12891,19850,939.788,1.43,0.224,0
26.359,57.08,11,400,12895,19843,939.791,1.33,0.208,0
26.363,57.2,4,400,12896,19855,939.785,1.27,0.199,0
26.368,57.26,0,400,12894,19842,939.782,1.25,0.195,0
26.372,57.33,7,400,12892,19852,939.773,1.22,0.19,0
26.377,57.39,12,400,12894,19846,939.781,1.18,0.185,0
26.381,57.58,0,400,12910,19873,939.788,1.15,0.18,0
26.385,57.32,0,400,12910,19877,939.787,1.15,0.179,0
26.39,56.72,0,400,12920,19881,939.797,1.11,0.172,0
26.394,55.99,0,400,12916,19872,939.798,1.13,0.176,0
26.398,55.3,6,400,12910,19874,939.796,1.12,0.175,0
26.402,54.7,0,400,12922,19879,939.793,1.11,0.173,0
26.407,54.12,2,400,12912,19865,939.788,1.14,0.178,0
26.411,53.66,5,400,12906,19856,939.783,1.14,0.178,0
26.415,53.2,3,400,12910,19864,939.793,1.1,0.172,0
26.419,52.8,1,400,12917,19867,939.789,1.07,0.167,0
26.424,52.46,0,400,12916,19866,939.79,1,0.156,0
26.428,52.19,8,400,12915,19861,939.796,0.96,0.15,0
26.432,51.94,7,400,12918,19864,939.789,0.87,0.136,0
26.436,51.72,15,400,12908,19852,939.786,0.83,0.129,0
26.44,51.47,11,400,12914,19858,939.79,0.83,0.13,0
26.445,51.28,17,400,12910,19856,939.778,0.82,0.128,0
26.449,51.16,17,400,12913,19859,939.781,0.78,0.122,0
26.453,50.99,11,400,12915,19864,939.783,0.76,0.118,0
26.457,50.88,22,400,12915,19863,939.787,0.79,0.123,0
26.461,50.75,0,400,12917,19872,939.789,0.93,0.145,0
26.465,50.61,4,400,12920,19869,939.79,1.01,0.158,0
26.469,50.5,11,400,12918,19863,939.78,1.2,0.187,0
26.473,50.4,5,400,12917,19873,939.783,1.39,0.217,0
26.477,50.34,5,400,12919,19872,939.785,1.59,0.248,0
26.481,50.29,14,400,12919,19871,939.772,1.69,0.264,0
26.485,50.17,12,400,12916,19864,939.774,1.79,0.279,0
26.489,50.1,9,400,12919,19863,939.783,1.8,0.28,0
26.493,50.08,13,400,12920,19868,939.785,1.85,0.289,0
26.497,50,7,400,12919,19871,939.778,1.85,0.288,0
26.501,49.96,1,400,12925,19872,939.772,1.88,0.293,0
26.505,49.8,21,400,12910,19855,939.766,1.86,0.29,0
26.509,50.04,18,400,12901,19849,939.783,1.84,0.286,0
26.513,50.65,45,400,12892,19836,939.795,1.87,0.292,0
26.517,51.26,26,400,12908,19845,939.8,1.88,0.293,0
26.521,51.9,28,400,12903,19842,939.801,1.85,0.289,0
26.525,52.43,28,400,12907,19839,939.783,1.85,0.289,0
26.529,52.96,25,400,12906,19852,939.78,1.83,0.285,0
26.533,53.43,21,400,12914,19857,939.779,1.74,0.271,0
26.537,53.87,11,400,12916,19869,939.78,1.73,0.27,0
26.54,54.19,9,400,12916,19859,939.773,1.77,0.275,0
26.544,54.56,14,400,12916,19860,939.767,1.8,0.281,0
26.548,54.9,22,400,12910,19859,939.767,1.92,0.299,0
26.552,55.13,16,400,12916,19862,939.76,2.08,0.325,0
26.556,55.43,17,400,12920,19864,939.746,2.13,0.333,0
26.559,55.66,4,400,12921,19858,939.745,2.15,0.336,0
26.563,55.88,11,400,12919,19857,939.742,2.13,0.332,0
26.567,56.04,23,400,12916,19857,939.758,2.12,0.331,0
26.571,56.24,4,400,12920,19874,939.76,2.09,0.326,0
26.574,56.38,20,400,12922,19857,939.755,2.08,0.324,0
26.578,56.54,13,400,12921,19856,939.741,2.04,0.318,0
26.582,56.67,21,400,12924,19863,939.747,2.03,0.316,0
26.585,56.79,6,400,12917,19860,939.745,1.99,0.31,0
26.589,56.9,10,400,12921,19860,939.751,1.98,0.309,0
26.593,56.99,4,400,12927,19870,939.748,2,0.312,0
26.596,57.08,9,400,12923,19868,939.752,2.06,0.321,0
26.6,57.17,11,400,12920,19856,939.753,2.05,0.32,0
26.604,57.24,10,400,12932,19873,939.756,1.98,0.309,0
26.607,57.33,11,400,12930,19867,939.767,1.92,0.3,0
26.611,57.37,14,400,12921,19860,939.77,1.88,0.294,0
26.614,57.46,6,400,12922,19865,939.769,1.84,0.287,0
26.618,57.68,0,400,12938,19890,939.775,1.78,0.277,0
26.622,57.38,0,400,12954,19906,939.774,1.75,0.273,0
26.625,56.77,0,400,12947,19894,939.775,1.72,0.268,0
26.629,56.06,0,400,12945,19891,939.766,1.61,0.251,0
26.632,55.33,0,400,12950,19893,939.753,1.55,0.242,0
26.636,54.68,0,400,12951,19895,939.761,1.52,0.237,0
26.639,54.17,8,400,12946,19895,939.76,1.58,0.247,0
26.643,53.65,6,400,12946,19888,939.768,1.72,0.269,0
26.646,53.22,0,400,12954,19899,939.774,1.75,0.273,0
26.65,52.86,5,400,12940,19886,939.776,1.83,0.286,0
26.653,52.51,3,400,12946,19888,939.761,1.83,0.286,0
26.656,52.23,0,400,12951,19892,939.768,1.79,0.279,0
26.66,51.9,6,400,12936,19892,939.77,1.74,0.272,0
26.663,51.71,14,400,12944,19882,939.776,1.63,0.255,0
26.667,51.49,15,400,12945,19887,939.773,1.62,0.253,0
26.67,51.34,12,400,12946,19885,939.768,1.66,0.258,0
26.673,51.15,15,400,12948,19885,939.755,1.69,0.264,0
26.677,51.05,19,400,12942,19889,939.751,1.75,0.273,0
26.68,50.88,16,400,12944,19885,939.753,1.82,0.283,0
26.683,50.76,14,400,12949,19885,939.75,1.87,0.291,0
26.687,50.68,6,400,12947,19897,939.75,1.86,0.29,0
26.69,50.54,17,400,12947,19886,939.757,1.79,0.279,0
26.693,50.47,11,400,12953,19890,939.754,1.74,0.272,0
26.696,50.39,19,400,12950,19885,939.766,1.62,0.253,0
26.7,50.39,14,400,12948,19888,939.768,1.55,0.242,0
26.703,50.3,7,400,12951,19889,939.778,1.48,0.231,0
26.706,50.19,6,400,12950,19885,939.759,1.34,0.209,0
26.709,50.14,11,400,12950,19889,939.755,1.32,0.205,0
26.713,50.11,8,400,12955,19889,939.765,1.49,0.232,0
26.716,50.04,1,400,12952,19899,939.77,1.55,0.241,0
26.719,49.87,26,400,12932,19870,939.775,1.65,0.257,0
26.722,50.16,28,400,12931,19872,939.765,1.68,0.262,0
26.725,50.75,19,400,12940,19877,939.753,1.83,0.285,0
26.728,51.38,30,400,12938,19878,939.76,1.88,0.293,0
26.732,52,36,400,12935,19866,939.759,1.9,0.296,0
26.735,52.56,16,400,12942,19881,939.754,1.88,0.293,0
26.738,53.12,17,400,12948,19874,939.759,1.85,0.288,0
26.741,53.56,21,400,12941,19872,939.761,1.83,0.286,0
26.744,54.03,18,400,12946,19872,939.762,1.76,0.274,0
26.747,54.39,20,400,12948,19882,939.766,1.71,0.266,0
26.75,54.99,23,400,12948,19882,939.779,1.51,0.236,0
26.753,55.27,27,400,12943,19872,939.774,1.5,0.233,0
26.756,55.57,10,400,12950,19881,939.774,1.43,0.222,0
26.759,55.84,13,400,12945,19875,939.773,1.38,0.215,0
26.762,56.02,10,400,12955,19882,939.776,1.27,0.199,0
26.765,56.2,14,400,12951,19882,939.791,1.22,0.19,0
26.768,56.37,10,400,12954,19893,939.79,1.1,0.171,0
26.771,56.53,8,400,12949,19883,939.804,1.04,0.162,0
26.774,56.67,6,400,12960,19890,939.794,0.93,0.144,0
26.777,56.81,12,400,12951,19881,939.792,0.92,0.144,0
26.78,56.92,15,400,12953,19885,939.799,0.89,0.139,0
26.783,57.06,8,400,12957,19889,939.789,0.92,0.143,0
26.786,57.22,8,400,12959,19897,939.788,0.92,0.143,0
26.788,57.36,0,400,12956,19898,939.784,0.95,0.149,0
26.791,57.45,10,400,12957,19886,939.786,0.98,0.153,0
26.794,57.53,11,400,12957,19896,939.784,0.97,0.152,0
26.797,57.6,9,400,12954,19895,939.793,1.08,0.169,0
26.8,57.67,8,400,12955,19893,939.792,1.13,0.176,0
26.803,57.86,0,400,12978,19913,939.792,1.16,0.181,0
26.805,57.57,0,400,12985,19920,939.793,1.16,0.181,0
26.808,56.93,0,400,12983,19926,939.793,1.17,0.183,0
26.811,56.19,0,400,12980,19923,939.795,1.18,0.185,0
26.814,55.5,0,400,12975,19918,939.794,1.17,0.182,0
26.817,54.88,0,400,12978,19924,939.789,1.14,0.178,0
26.819,54.28,0,400,12977,19914,939.783,1.08,0.168,0
26.822,53.84,0,400,12977,19914,939.78,1.04,0.162,0
26.825,53.4,0,400,12979,19915,939.797,1,0.156,0
26.827,53,0,400,12981,19921,939.808,1,0.156,0
26.83,52.69,1,400,12971,19908,939.806,1.05,0.164,0
26.833,52.38,0,400,12974,19900,939.811,1.06,0.165,0
26.836,52.12,0,400,12981,19909,939.8,1.05,0.164,0
26.838,51.85,6,400,12967,19900,939.806,1.02,0.158,0
26.841,51.69,7,400,12974,19903,939.798,0.99,0.154,0
26.843,51.54,10,400,12974,19906,939.804,0.92,0.143,0
26.846,51.33,0,400,12975,19910,939.799,0.88,0.137,0
26.849,51.21,0,400,12977,19908,939.788,0.8,0.124,0
26.851,51.08,0,400,12981,19922,939.791,0.76,0.118,0
26.854,50.96,0,400,12983,19911,939.798,0.68,0.105,0
26.856,50.84,0,400,12977,19909,939.791,0.64,0.099,0
26.859,50.74,0,400,12978,19913,939.786,0.56,0.087,0
26.861,50.62,8,400,12972,19902,939.778,0.58,0.09,0
26.864,50.59,5,400,12975,19908,939.788,0.67,0.105,0
26.867,50.48,7,400,12979,19911,939.783,0.7,0.109,0
26.869,50.34,5,400,12980,19920,939.767,0.72,0.112,0
26.871,50.26,7,400,12981,19907,939.764,0.71,0.11,0
26.874,50.2,6,400,12980,19910,939.774,0.76,0.119,0
26.876,50.18,7,400,12975,19906,939.783,0.77,0.12,0
26.879,49.97,12,400,12969,19897,939.779,0.86,0.134,0
26.881,50.3,34,400,12960,19882,939.786,0.88,0.136,0
26.884,50.91,33,400,12956,19888,939.788,0.97,0.151,0
26.886,51.51,27,400,12961,19881,939.793,0.99,0.154,0
26.889,52.14,28,400,12962,19879,939.788,1.08,0.169,0
26.891,52.67,26,400,12965,19885,939.775,1.1,0.172,0
26.893,53.2,23,400,12964,19888,939.774,1.19,0.186,0
26.896,53.67,28,400,12968,19892,939.774,1.2,0.188,0
26.898,54.11,14,400,12973,19906,939.778,1.19,0.186,0
26.9,54.51,16,400,12969,19900,939.767,1.17,0.183,0
26.903,54.8,15,400,12973,19899,939.776,1.11,0.172,0
26.905,55.13,20,400,12966,19889,939.778,1.17,0.182,0
26.907,55.4,9,400,12977,19906,939.784,1.23,0.191,0
26.91,55.6,10,400,12975,19904,939.796,1.28,0.2,0
26.912,55.88,12,400,12974,19900,939.784,1.31,0.205,0
26.914,56.11,4,400,12977,19905,939.776,1.37,0.214,0
26.916,56.26,8,400,12976,19904,939.773,1.45,0.226,0
26.919,56.42,3,400,12976,19906,939.762,1.52,0.237,0
26.921,56.56,13,400,12981,19908,939.769,1.57,0.245,0
26.923,56.71,14,400,12973,19893,939.771,1.84,0.288,0
26.925,56.87,12,400,12972,19899,939.766,1.94,0.302,0
26.927,56.95,9,400,12977,19900,939.766,2.07,0.323,0
26.93,57.07,0,400,12981,19909,939.768,2.17,0.338,0
26.932,57.15,13,400,12979,19906,939.769,2.29,0.358,0
26.934,57.27,1,400,12983,19906,939.767,2.33,0.363,0
26.936,57.35,14,400,12979,19901,939.764,2.32,0.361,0
